label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
open_palm,0.0,0.0,0.0,-0.25910764932632446,-0.18104059994220734,-0.13722093403339386,-0.48335933685302734,-0.4487738311290741,-0.21702922880649567,-0.662542998790741,-0.6567413806915283,-0.28700006008148193,-0.8257289528846741,-0.7640541195869446,-0.3578794598579407,-0.22748056054115295,-0.9595492482185364,-0.14009039103984833,-0.2955780029296875,-1.3467835187911987,-0.2311546504497528,-0.33148685097694397,-1.584788203239441,-0.30124780535697937,-0.34950366616249084,-1.7916392087936401,-0.35465073585510254,-0.03310559689998627,-0.9881283640861511,-0.15002112090587616,-0.01065289881080389,-1.4327946901321411,-0.22618913650512695,0.007571518421173096,-1.7170798778533936,-0.2882964611053467,0.027477601543068886,-1.9470208883285522,-0.33740007877349854,0.14236688613891602,-0.9208287596702576,-0.1792820692062378,0.21489457786083221,-1.3213201761245728,-0.27743861079216003,0.25112637877464294,-1.5789912939071655,-0.3472157418727875,0.2781345248222351,-1.799825668334961,-0.3952813148498535,0.30183500051498413,-0.7786998152732849,-0.2202698141336441,0.4647229313850403,-1.0344836711883545,-0.32001397013664246,0.573399007320404,-1.2170575857162476,-0.37310004234313965,0.6650673151016235,-1.3862279653549194,-0.40800750255584717
open_palm,0.0,0.0,0.0,-0.260502427816391,-0.17934797704219818,-0.13924334943294525,-0.4855077564716339,-0.4475643038749695,-0.21999338269233704,-0.6663017272949219,-0.6555784344673157,-0.2905431389808655,-0.8306277990341187,-0.7665252089500427,-0.3616271913051605,-0.22937367856502533,-0.9577586650848389,-0.1404431313276291,-0.297402560710907,-1.346375823020935,-0.23120078444480896,-0.3332362174987793,-1.5851638317108154,-0.3010718524456024,-0.3519122004508972,-1.791471242904663,-0.3540418744087219,-0.036266062408685684,-0.988142192363739,-0.14919732511043549,-0.014116067439317703,-1.4335917234420776,-0.22463248670101166,0.004114262759685516,-1.7202681303024292,-0.2865684926509857,0.02411726862192154,-1.950857162475586,-0.3355274200439453,0.13850809633731842,-0.9223921895027161,-0.17752088606357574,0.20927760004997253,-1.3243991136550903,-0.27424341440200806,0.24616605043411255,-1.5846023559570312,-0.3444187045097351,0.2747180163860321,-1.8070420026779175,-0.3932096064090729,0.298141747713089,-0.7811631560325623,-0.21787609159946442,0.46066296100616455,-1.034712791442871,-0.31655752658843994,0.5705921649932861,-1.216229796409607,-0.36974069476127625,0.6642439961433411,-1.382936954498291,-0.40489494800567627
open_palm,0.0,0.0,0.0,-0.26031166315078735,-0.17573827505111694,-0.13906598091125488,-0.48705947399139404,-0.44041162729263306,-0.22088640928268433,-0.6694583296775818,-0.6479668021202087,-0.2926895022392273,-0.8346207737922668,-0.7540932297706604,-0.36550265550613403,-0.2323916256427765,-0.9578770995140076,-0.143538236618042,-0.2984548509120941,-1.3474540710449219,-0.2363245040178299,-0.3352622091770172,-1.586227297782898,-0.3077552914619446,-0.3567715585231781,-1.7931257486343384,-0.3618502914905548,-0.03904084861278534,-0.9873979687690735,-0.15336564183235168,-0.014249328523874283,-1.4338412284851074,-0.23086494207382202,0.0038154504727572203,-1.7206047773361206,-0.2939436733722687,0.022513100877404213,-1.9536895751953125,-0.3435954749584198,0.13550518453121185,-0.9209656715393066,-0.18256546556949615,0.20891018211841583,-1.3257397413253784,-0.2821284234523773,0.24578052759170532,-1.5883020162582397,-0.3537997305393219,0.2734260559082031,-1.8150134086608887,-0.4033781588077545,0.2944377362728119,-0.7791787385940552,-0.2235165238380432,0.460078626871109,-1.0343809127807617,-0.3246712386608124,0.570802628993988,-1.2168729305267334,-0.3785407841205597,0.6649840474128723,-1.3861329555511475,-0.41410139203071594
open_palm,0.0,0.0,0.0,-0.2697458267211914,-0.13919855654239655,-0.13956597447395325,-0.49952149391174316,-0.39559265971183777,-0.21172991394996643,-0.675149142742157,-0.6230644583702087,-0.27286720275878906,-0.8335192799568176,-0.7699421644210815,-0.3308597207069397,-0.2718185782432556,-0.9409375786781311,-0.10753876715898514,-0.36212506890296936,-1.306259036064148,-0.188609316945076,-0.410837322473526,-1.5349723100662231,-0.25359466671943665,-0.43423396348953247,-1.7362762689590454,-0.3024615943431854,-0.08008556813001633,-0.9908154606819153,-0.10895413160324097,-0.08538548648357391,-1.4127458333969116,-0.1677355170249939,-0.08791986852884293,-1.6846022605895996,-0.2171829491853714,-0.08314862102270126,-1.9086592197418213,-0.25680822134017944,0.09934186190366745,-0.9428383708000183,-0.13241159915924072,0.14975310862064362,-1.318311095237732,-0.21089883148670197,0.17457793653011322,-1.554181456565857,-0.2587158977985382,0.19208522140979767,-1.7585668563842773,-0.29107123613357544,0.2661045491695404,-0.8218163251876831,-0.17019078135490417,0.38542285561561584,-1.0908472537994385,-0.24982315301895142,0.4617415964603424,-1.273939609527588,-0.28439968824386597,0.5287776589393616,-1.4461755752563477,-0.30528321862220764
open_palm,0.0,0.0,0.0,-0.26089903712272644,-0.1567324995994568,-0.14163251221179962,-0.49354732036590576,-0.4172682762145996,-0.22140543162822723,-0.6776509881019592,-0.6340258717536926,-0.29010364413261414,-0.8449278473854065,-0.7541565895080566,-0.35816851258277893,-0.2546744644641876,-0.9480943083763123,-0.1313774287700653,-0.33753010630607605,-1.3204751014709473,-0.22013074159622192,-0.3817703425884247,-1.5549925565719604,-0.28878501057624817,-0.4012554883956909,-1.7605822086334229,-0.34098950028419495,-0.06230931729078293,-0.9886152744293213,-0.13695770502090454,-0.05877313017845154,-1.4207993745803833,-0.20709185302257538,-0.0605836920440197,-1.6971081495285034,-0.26209884881973267,-0.05688809975981712,-1.9283583164215088,-0.3060046136379242,0.11483476310968399,-0.9279240965843201,-0.1632651835680008,0.17823365330696106,-1.3282415866851807,-0.25341692566871643,0.20142093300819397,-1.5803537368774414,-0.30924707651138306,0.21545268595218658,-1.8016653060913086,-0.3479997217655182,0.277879536151886,-0.7899388074874878,-0.20271503925323486,0.4223339557647705,-1.057430624961853,-0.2918052077293396,0.5098558068275452,-1.2457722425460815,-0.3328166902065277,0.5812163352966309,-1.4249061346054077,-0.35950803756713867
open_palm,0.0,0.0,0.0,-0.2630564570426941,-0.16219185292720795,-0.13875316083431244,-0.4921789765357971,-0.4272664487361908,-0.21694612503051758,-0.6695455312728882,-0.6522089242935181,-0.2846966087818146,-0.8371557593345642,-0.7690255045890808,-0.352107435464859,-0.2537793815135956,-0.9480764865875244,-0.12765903770923615,-0.33882763981819153,-1.3177516460418701,-0.21731354296207428,-0.38410210609436035,-1.5490487813949585,-0.28738072514533997,-0.4029461145401001,-1.7538022994995117,-0.3403773307800293,-0.060404084622859955,-0.9890429973602295,-0.13470469415187836,-0.059209056198596954,-1.4179493188858032,-0.20541289448738098,-0.06070699542760849,-1.6948765516281128,-0.2620134651660919,-0.05607457831501961,-1.9272114038467407,-0.3069974482059479,0.11758293956518173,-0.9285736680030823,-0.1623344123363495,0.18110865354537964,-1.3218128681182861,-0.25208720564842224,0.20534197986125946,-1.5718448162078857,-0.30872926115989685,0.2196761816740036,-1.7912198305130005,-0.3479054570198059,0.28058406710624695,-0.7905241847038269,-0.202925443649292,0.422707200050354,-1.0562663078308105,-0.2901344895362854,0.5097945928573608,-1.2420403957366943,-0.3300270736217499,0.5810850262641907,-1.4182485342025757,-0.3560979962348938
open_palm,0.0,0.0,0.0,-0.2603778541088104,-0.15516483783721924,-0.14027823507785797,-0.48755940794944763,-0.4194301962852478,-0.21878239512443542,-0.661312997341156,-0.6425549983978271,-0.2857643663883209,-0.8219162225723267,-0.7809528112411499,-0.35220927000045776,-0.25271373987197876,-0.944666862487793,-0.13633191585540771,-0.3385601341724396,-1.316999912261963,-0.22740189731121063,-0.38479867577552795,-1.5496292114257812,-0.29689323902130127,-0.4061579704284668,-1.755074143409729,-0.34923115372657776,-0.060197338461875916,-0.9879680275917053,-0.14246219396591187,-0.05807669460773468,-1.416490912437439,-0.21666830778121948,-0.05999108776450157,-1.6953125,-0.2754540741443634,-0.05827523395419121,-1.9236063957214355,-0.3214679956436157,0.1162949800491333,-0.9278298616409302,-0.16856740415096283,0.1807573437690735,-1.3192880153656006,-0.2625003755092621,0.2052450180053711,-1.5718231201171875,-0.32326048612594604,0.21907588839530945,-1.7939409017562866,-0.36503568291664124,0.27616086602211,-0.7890600562095642,-0.20701131224632263,0.42112746834754944,-1.0522059202194214,-0.30012717843055725,0.5111983418464661,-1.2367088794708252,-0.3449081480503082,0.5851616859436035,-1.412139654159546,-0.3738173246383667
open_palm,0.0,0.0,0.0,-0.2619844973087311,-0.16303110122680664,-0.13237930834293365,-0.4783784747123718,-0.4381505846977234,-0.20531632006168365,-0.6348199248313904,-0.6714956760406494,-0.26802098751068115,-0.7874464392662048,-0.8225436806678772,-0.33036574721336365,-0.2417934685945511,-0.9488081932067871,-0.1272185742855072,-0.3218187093734741,-1.3227282762527466,-0.21648871898651123,-0.3684879243373871,-1.5580923557281494,-0.28604280948638916,-0.3916355073451996,-1.7655123472213745,-0.33871176838874817,-0.05009232461452484,-0.9893172979354858,-0.13690157234668732,-0.04705861955881119,-1.4170259237289429,-0.2092331051826477,-0.0492679700255394,-1.6967661380767822,-0.26870104670524597,-0.04976775497198105,-1.9244956970214844,-0.3155713379383087,0.12538523972034454,-0.9300379157066345,-0.16594992578029633,0.18935616314411163,-1.3241716623306274,-0.25765031576156616,0.21585503220558167,-1.574779987335205,-0.3174229562282562,0.23051701486110687,-1.7948148250579834,-0.35886505246162415,0.28420209884643555,-0.7931980490684509,-0.20681655406951904,0.4268556237220764,-1.0594545602798462,-0.2984200716018677,0.5176420211791992,-1.2450172901153564,-0.3420329988002777,0.5920499563217163,-1.4194450378417969,-0.37019529938697815
open_palm,0.0,0.0,0.0,-0.27341797947883606,-0.16577798128128052,-0.12778446078300476,-0.48137152194976807,-0.44035470485687256,-0.20378752052783966,-0.6241990923881531,-0.6832036972045898,-0.2699424922466278,-0.7803807258605957,-0.8403453826904297,-0.337657630443573,-0.2363726794719696,-0.9485639333724976,-0.13773874938488007,-0.317756712436676,-1.3224865198135376,-0.23417679965496063,-0.36180517077445984,-1.5636343955993652,-0.30951637029647827,-0.3828408718109131,-1.7789281606674194,-0.36717039346694946,-0.042962588369846344,-0.9871092438697815,-0.15417417883872986,-0.042591873556375504,-1.4228671789169312,-0.23705005645751953,-0.04295323044061661,-1.7095718383789062,-0.30828410387039185,-0.040131863206624985,-1.9545332193374634,-0.3637502193450928,0.13296860456466675,-0.9239692091941833,-0.1877480447292328,0.19094251096248627,-1.3279979228973389,-0.29017049074172974,0.2238522320985794,-1.5855131149291992,-0.36088550090789795,0.24686755239963531,-1.8155372142791748,-0.40965548157691956,0.2919749915599823,-0.7809121012687683,-0.2313946783542633,0.4309138357639313,-1.0550388097763062,-0.33108702301979065,0.5250757336616516,-1.241654396057129,-0.37939193844795227,0.6032001972198486,-1.4178855419158936,-0.4110771417617798
open_palm,0.0,0.0,0.0,-0.2738916277885437,-0.16350416839122772,-0.12609586119651794,-0.48800450563430786,-0.4480896294116974,-0.1995728611946106,-0.6370356678962708,-0.6923335790634155,-0.2633681297302246,-0.7937148809432983,-0.841913104057312,-0.32862091064453125,-0.24936380982398987,-0.9495183229446411,-0.13972748816013336,-0.32948383688926697,-1.3317022323608398,-0.23424768447875977,-0.37235161662101746,-1.5706779956817627,-0.30589649081230164,-0.39162445068359375,-1.7868397235870361,-0.360758900642395,-0.052237726747989655,-0.9863912463188171,-0.15589605271816254,-0.044981591403484344,-1.4232362508773804,-0.23569712042808533,-0.04184042662382126,-1.7137891054153442,-0.3024914860725403,-0.036923471838235855,-1.9593565464019775,-0.35539668798446655,0.12514153122901917,-0.9217105507850647,-0.1890355497598648,0.18538905680179596,-1.3224674463272095,-0.28971928358078003,0.2145766168832779,-1.5785441398620605,-0.3583122491836548,0.2350359857082367,-1.80601966381073,-0.40590792894363403,0.28299394249916077,-0.7783486247062683,-0.23214860260486603,0.4314980208873749,-1.047905683517456,-0.33418378233909607,0.5316600203514099,-1.2331620454788208,-0.384533166885376,0.6151886582374573,-1.407729983329773,-0.4171472191810608
open_palm,0.0,0.0,0.0,-0.27517667412757874,-0.167257621884346,-0.12141247093677521,-0.48443344235420227,-0.457802951335907,-0.1907242387533188,-0.624017059803009,-0.7031012773513794,-0.2512167692184448,-0.7760939002037048,-0.8492115139961243,-0.31345486640930176,-0.2336217314004898,-0.9512984156608582,-0.13189776241779327,-0.3133222162723541,-1.3293291330337524,-0.22304986417293549,-0.3573805093765259,-1.5677719116210938,-0.29339799284935,-0.37920886278152466,-1.7832927703857422,-0.34778738021850586,-0.038703564554452896,-0.9879758954048157,-0.14968542754650116,-0.031855352222919464,-1.422451376914978,-0.22679364681243896,-0.029494469985365868,-1.7120089530944824,-0.29226014018058777,-0.026079680770635605,-1.9550162553787231,-0.3443360924720764,0.1357438862323761,-0.9227206110954285,-0.1842753142118454,0.1960047334432602,-1.3187357187271118,-0.28178730607032776,0.22457833588123322,-1.5731298923492432,-0.3484584093093872,0.24344533681869507,-1.7994797229766846,-0.3949970602989197,0.2902373671531677,-0.7792490720748901,-0.22885070741176605,0.43620699644088745,-1.0485557317733765,-0.3268752098083496,0.5326446294784546,-1.2344924211502075,-0.37488216161727905,0.6124807596206665,-1.4099528789520264,-0.40649423003196716
open_palm,0.0,0.0,0.0,-0.2696053981781006,-0.15862928330898285,-0.12433232367038727,-0.48342257738113403,-0.45106688141822815,-0.19216378033161163,-0.6237643361091614,-0.696565568447113,-0.25031590461730957,-0.7655147314071655,-0.8513041138648987,-0.30985018610954285,-0.24088965356349945,-0.9499290585517883,-0.1346544325351715,-0.32382580637931824,-1.3305919170379639,-0.2278665006160736,-0.3683715760707855,-1.5739158391952515,-0.29868581891059875,-0.38993778824806213,-1.7905635833740234,-0.3525744676589966,-0.04618438333272934,-0.9876104593276978,-0.14997558295726776,-0.03761177882552147,-1.4214390516281128,-0.22768515348434448,-0.03404591605067253,-1.7148287296295166,-0.2919639050960541,-0.03008517250418663,-1.9587444067001343,-0.3422603905200958,0.12866738438606262,-0.9224973320960999,-0.18260185420513153,0.18895450234413147,-1.3150144815444946,-0.27957555651664734,0.21814832091331482,-1.5735818147659302,-0.34528326988220215,0.2385183423757553,-1.8042681217193604,-0.39096182584762573,0.28418537974357605,-0.7791333794593811,-0.22569027543067932,0.4329588711261749,-1.041829228401184,-0.3245776295661926,0.5311773419380188,-1.2284011840820312,-0.37314122915267944,0.6133083701133728,-1.4060206413269043,-0.40452778339385986
